308 -4321  -17 -7365
3737 -3479  1695 -388
2362 138  -3969 -1385
-4304 -1049  4300 1564
-1693 3313  2489 -618
-4991 4023  2545 4255
-848 1366  3030 6217
-1117 6743  3262 1498
3607 2000  54 129
431 107  -1446 117
-1570 -3293  -1972 5678
-3614 -1881  -1404 1756
3706 2667  4242 2033
3511 -3831  4952 -1393
3352 2354  -59 4018
-2597 2351  2425 -4433
-3028 -3224  -5118 2631
-960 4756  -568 2923
641 -9356  -1408 -3124
-177 -1230  -3361 716
-3408 14  -6689 2568
-3383 -3353  -1893 947
4064 -1239  -907 -330
-667 234  2931 1772
2157 260  -1384 1352
84 6410  1965 45
634 -2712  -2407 -3638
1545 1192  -3243 -984
768 -3126  3638 -279
1107 2423  -7811 -2914
3405 -1954  -2543 -5256
-173 232  7732 5720
300 1544  2364 2610
-460 2611  879 5824
3450 4144  1686 -4
1560 -3828  -5646 93
574 3801  -606 -1349
-1254 -573  -1289 635
-3210 -653  1019 1476
920 894  -2357 311
-379 -81  689 -746
240 3423  5642 -235
3703 -2510  -1100 324
-802 -2700  3927 3009
2884 1371  4516 1570
-1710 1875  -3849 1423
1665 -2949  -772 -2298
-1742 1418  324 2379
-4159 -1187  -6935 452
-1006 109  3736 481
-5775 -91  -4548 -2039
516 -94  1930 -2452
-730 -1911  1439 5410
6543 -1168  661 -1005
2873 -2101  -2936 34
-550 -1475  -1256 5901
1628 -2262  -4462 1921
-1770 -3969  3146 830
-727 2393  768 1991
2608 -870  -2313 -115
-460 -2103  -1733 -977
-2587 -24  -1272 1092
-5319 3531  -2004 -1571
2894 -213  -1288 -782
214 936  -6012 6000
593 -1704  1238 -4270
3883 -2508  -2240 -335
2751 -905  -2789 -2789
-1113 1082  -4503 -15
2138 -4787  3040 252
3248 2405  1072 -3997
-235 -1624  2595 -4188
-1352 -5856  3866 -361
363 -3144  -1001 2476
-885 -1896  -2109 -791
-4397 3339  3491 411
-148 1422  4631 -6526
4510 -4253  2987 -2302
822 2623  2172 -1043
-435 1782  -2577 1738
-143 504  -1456 5725
4421 4685  4155 5523
1248 6020  -1114 -1613
2569 1160  -2964 -2843
1702 -3380  -43 3260
-1182 -5980  2044 3138
-48 -1494  -6322 826
-2365 -2124  -585 -1437
5858 -891  -72 3570
-933 1397  -672 2807
1041 110  2628 -3098
-1465 2046  -1979 4670
-199 -177  -2041 4018
598 -26  -592 3776
-809 4824  2313 -1546
2117 3922  1921 4967
408 -2332  -3269 -848
1579 -895  -422 -1769
-535 4413  1809 4408
3072 -4100  -776 1025
427 -1684  -3416 -6813
-2075 -4419  918 -410
-598 1788  -1524 -1324
1479 -3336  -2408 -191
927 5030  -884 -4427
911 -347  -4947 979
-4197 -870  -3353 2890
400 -3860  -6576 -568
-930 -1984  -251 -2384
617 -3279  7791 -2366
-1122 -3091  972 20
-3095 3620  -3684 973
-2971 -522  3919 -1466
-1566 3913  2577 4372
-1748 -1007  -817 -1045
-1987 -4701  -1361 215
-2437 -2547  -387 -1361
1384 -1067  -4824 939
-605 1400  -2724 -2610
-4289 -1185  3220 1402
2022 1417  -3728 -2890
2974 6489  -416 4902
2863 1082  2356 -3318
-3031 613  -4162 -3320
1908 -1627  3994 -74
2988 -59  6284 3529
1219 3469  1482 -1589
6071 -1675  -2239 -7799
-613 2077  616 1414
2763 -3272  -111 -2905
3971 -5399  -2442 -985
9409 -7426  -1450 -3704
-2574 4509  -5639 899
-1314 -1637  2071 1210
-4502 -1708  -1675 5540
-1738 1223  1338 202
-2355 -604  -2310 -2443
625 -6472  3680 -5648
-2921 787  -1663 -2711
1729 -3612  -7781 -1565
-7104 -1563  6172 -2375
-1762 4361  611 3022
-3100 -2573  -3859 1015
2712 947  1202 -5523
2545 -650  273 -4139
1201 -1668  487 4382
-10051 -4531  -1182 2454
2102 -4873  147 4275
-1335 3119  -1085 -1788
-674 4491  -1023 -1295
-688 -1593  448 1550
-1752 3174  -3328 1985
-2317 1057  1652 -2790
-705 4276  -2295 -4465
3597 15  1668 4440
-5346 -579  8990 1266
1467 3339  -144 4487
-1806 3493  -287 -821
-470 -4751  1020 -3659
-1340 414  -4804 -567
-1002 -3463  -184 -1614
-998 -2519  1536 711
1917 2870  533 2024
1538 -380  -180 -3856
3431 2653  5668 4659
3859 -1340  -2187 3651
-46 3571  -646 698
-2471 2455  2459 1104
520 6484  1190 3296
-932 4869  4940 -1241
-4688 -2712  -1161 1862
3994 -732  -209 -4604
3097 1845  -339 -3547
3355 3470  899 6590
-1540 -769  1666 4412
2743 -2327  -355 -819
-2197 -2526  -3863 2596
-1733 60  408 -3437
5763 -5156  3902 -8031
3352 -182  2258 3634
-1306 2679  1281 600
633 2946  -1892 -2847
-5475 1128  -1823 1254
835 2364  1710 -1660
2969 1942  4418 2204
-2207 246  663 -3461
-367 -9427  -3654 1966
648 -1024  3903 -507
4627 4020  -2556 5276
4315 -296  -764 419
699 5887  -1428 1406
-2675 -1746  1003 -550
6065 -401  716 -1932
585 1586  -2 3484
-533 1934  -1522 -2979
-396 3465  -2207 -1542
-4147 445  -4296 3345
34 2327  2707 -736
2987 -1187  -6628 3046
-2165 3736  1567 1694
4643 1561  -3732 -3808
-2513 -3382  4915 1844
2997 5480  2120 3507
3774 2057  3766 -1736
-1336 -2249  3178 8649
-646 4477  -3201 2379
-3846 -764  -4379 1860
2975 3246  150 -563
1604 2578  2587 4501
1034 319  5792 1418
-6114 -2415  -1918 -1157
704 2729  -92 190
5457 3594  -3435 6953
-2853 3036  3128 1604
2681 4545  -1575 -1749
-1259 -3662  33 2262
1470 -277  -4188 2473
654 4309  212 4073
1926 -1388  -5 3379
3870 1601  477 1153
5027 4960  6153 5723
4721 -656  2938 -3008
407 3585  -1533 -172
3961 -244  -929 4531
5018 2379  2221 2677
-2585 2411  167 4603
-5378 13  -2282 -214
3174 6126  -1009 -469
-2844 3827  343 141
1666 -2104  3139 -260
-8962 -1616  117 3639
-174 2158  -1326 -3819
-1439 -523  832 -3649
837 2651  -833 -2357
-1778 1260  3492 3411
4618 2320  5184 -5964
-962 -1632  -5745 539
-38 -4066  53 3622
-762 -3973  1331 4966
-5634 -1048  -2349 2171
-907 -2492  -1416 888
143 -2145  -2339 -2882
1606 3309  -403 1294
-3829 2154  433 -2930
-2049 2071  1330 6230
5104 -3204  -668 -2343
1226 -2759  -1558 2113
-3756 1251  -850 -1879
-974 129  -1078 -6
1479 137  -2003 3386
2692 127  84 2673
-2937 -2890  -2954 1056
6391 -2920  419 724
-2258 2964  1938 991
-2924 1511  1405 1541
1678 -1155  -2285 4337
-4392 -3365  -1534 1934
6364 -550  2789 -150
3694 1425  1223 94
1265 711  2813 -2308
2666 -3430  1531 2512
-2794 2450  946 506
3416 3453  -235 -4800
47 -886  -1549 5207
1609 903  822 -1731
-168 -7326  -2334 2629
-3553 2089  -1186 886
-6463 -3413  -794 985
-5249 1061  -4954 -1913
-3546 -3170  -9386 5019
-1269 669  5613 1846
-361 648  2317 4777
5766 102  674 -4677
1197 636  -3177 1812
1388 1139  4845 -2616
-2677 3378  6027 1587
644 3061  3008 1346
3156 -379  -4092 -6320
-1589 2330  -2908 742
1756 -3620  -2328 1509
-164 2206  -2562 -831
1707 1252  3795 1479
-1288 -2383  -2904 -2579
-8745 -572  1938 1945
-2833 -117  2991 944
1148 2839  -3581 -2672
197 -2342  4336 -2933
-390 -430  426 1028
-2916 1035  -3286 4408
1732 -2468  -76 512
2078 -3693  4439 -1993
171 -3509  -3217 2863
-4848 1109  -584 -2462
841 -1841  -2586 -2516
2299 2981  -1648 -1057
-2941 1377  -3214 3540
-47 -3627  2552 -2934
1928 -3374  2578 -1764
345 -1262  -3883 -5449
481 -3453  1472 -3107
-2550 317  3031 3689
-2733 -4697  -3011 -4777
-566 -1346  2934 -2591
-1375 693  -1242 -5104
1905 1065  -1816 3373
-194 1064  3990 -4150
-619 3545  -1174 -3411
2763 -4077  -658 2844
5458 -388  -4084 5832
1563 -3163  -2743 -1652
343 85  -4159 2157
5098 -567  972 -3605
-1619 -4885  -692 3222
-6176 -1852  1448 2673
-522 -965  1297 -389
-2033 -1979  -1637 1437
356 -424  -1906 -5640
1031 -2461  1539 2977
-2882 -973  2874 2028
-1012 2515  2481 -1700
-5204 -1651  -1291 1169
-344 -984  3381 -3952
2742 2001  -2192 -1756
-509 -353  3472 -3400
676 -669  2537 -4593
-1562 -3174  4360 -2255
-76 2961  -4776 568
311 -718  1939 4807
-4487 275  -6524 -1674
-6318 6374  -7513 6172
-4354 -4115  -3944 2619
-1115 373  -179 -245
1125 -4959  -507 3058
-5700 -3456  -2392 2561
-668 336  -457 -2155
2877 130  -1467 -3455
3706 6969  -2281 4182
-3992 699  402 -281
4691 1606  3534 -2660
-11 2570  20 2401
-3159 -5127  -3665 -4602
-877 -350  -1060 1303
1787 -445  -3669 2009
3085 3194  -2563 -2201
1371 -3935  3367 -624
-4298 1463  -1928 -238
2004 -1378  -3625 -334
2089 1968  -2103 3467
1597 2551  -388 -2143
-909 -2200  -82 1621
-4471 -651  1266 112
697 -440  -286 -10312
1276 2490  6316 387
408 -1043  5564 -1240
451 31  2434 4277
1233 -5711  -119 -1950
-1881 895  2730 1341
-906 3255  576 6936
7957 3648  2487 -4439
-3459 -312  -3308 -550
1430 3487  1231 1563
5750 -1769  347 5586
-2488 3129  1005 928
-2907 2871  249 -4977
3341 5887  -1715 2364
-2852 -4583  4107 1854
-1740 5504  -2171 2128
-459 2820  -1846 6148
-3014 -1581  -3985 1263
-8260 -2982  -2160 3403
-2327 -2563  3092 -1502
3073 1999  1632 90
-2348 -4107  76 -5795
-2908 -1568  2510 -8376
1326 -2162  836 -3349
-3490 4478  -4770 -2479
1458 2139  1816 2899
1070 -848  -1705 -2415
-4573 -4666  -2008 -1888
1589 1179  1116 1518
2444 4352  2706 -577
4730 -2234  6959 -533
763 -1373  852 -3152
-572 3920  -1182 4800
425 -2029  -5114 -212
4397 -3835  1533 2106
-1104 -3440  -1458 -218
-1046 -4594  2211 2447
-3946 -400  1444 -5427
-3079 1581  5191 1355
2613 2544  -4703 3044
-756 -1470  -6944 -2987
108 -2201  -137 2224
-4827 -3579  2182 2036
3897 219  2274 5063
2968 2384  -587 323
5704 3032  -2154 -3522
2141 -4511  -1103 -747
-510 -340  4741 -762
-894 1344  -6451 2523
4270 -3087  105 4223
-101 -7760  6700 224
4689 -2648  2063 -652
3912 1257  -2414 3684
1640 -990  -4650 -1180
1960 3019  2413 1930
-847 -3538  1212 529
-2767 -1066  -746 6226
-522 -5317  1343 -1242
-2925 -930  3177 -2850
-1316 3368  3243 -1793
-1124 975  1333 3597
-1208 3692  2366 -5338
-5598 -1805  -6785 1828
3810 4662  -3734 -3049
-2581 -4490  -2126 -9174
2258 -1533  2446 -1458
-3975 787  3007 -961
-1689 1811  1198 1352
-1667 2819  5259 -5352
-1850 1633  -1723 5841
336 978  -4052 3666
5307 2584  3934 5103
57 -950  2188 -3147
-3486 -3050  5098 -461
-2859 625  1699 -854
-4697 -4990  -3584 -2649
1143 -169  3705 -905
-4185 -2199  -272 1005
-3386 -2762  2800 -2979
-162 -1438  -4307 3664
-1201 -1304  2603 4708
3688 -2248  3183 -2846
2719 -566  3871 -1152
-443 1465  -1542 3546
-1734 152  -1377 3827
-4053 -6321  1672 3899
-2553 5124  4329 4066
2768 3983  742 -4257
-3079 -587  -2053 1750
-648 -369  -3401 935
-5189 1310  1179 -2548
-2215 -3153  -3670 -4407
-3736 4172  977 533
999 -1592  -3381 937
4283 -2124  -4128 -2442
203 1541  -406 3220
473 -3209  -1127 5159
1423 -194  986 -2969
652 -3940  -3450 -363
-2867 -1311  -995 -1440
448 1952  3285 488
272 -5036  2449 1265
-2675 3397  -3679 939
2480 -4262  3959 2383
3051 -4444  -3557 1504
1254 1018  -1310 1429
2860 738  -1289 4894
4791 -1101  1784 3185
-3114 -480  2884 -2132
-2316 2451  5488 3955
-5413 1565  -142 1745
957 1282  666 -454
-641 -2708  141 45
-2011 -3713  2182 -1346
-1671 1060  1780 1466
-1964 6466  6199 390
-364 995  -1281 -1280
-1275 -1942  -7010 2629
7453 1144  -7049 -1747
991 -2866  -552 1043
-1942 2001  3440 3100
-3802 -2411  3320 -1711
-4755 4016  -1443 1577
2193 384  936 -3221
4184 1383  6047 -1929
3084 -4332  -1611 39
-2699 420  -558 5493
-131 2681  3761 -2602
-590 -315  1664 -6431
-4726 -251  -4029 672
2962 6958  -773 -496
-588 -329  -2158 7779
-732 -2434  3287 -2624
2235 941  -1821 4312
-2155 7211  2884 4420
-3015 -1892  3095 -1056
2728 -3719  1782 1157
2882 3636  -1633 -2040
950 2324  1533 -1797
-4624 -1765  -807 23
3942 -1298  3708 -1104
1938 -4569  -1527 -5060
-3261 -1965  1217 6126
35 3834  2530 1669
5806 1883  2817 358
1984 48  185 4653
1592 -2317  -362 7312
-4039 4390  -1538 -2626
1295 -3427  611 3215
-3812 -2174  2076 2329
357 1216  -2057 4495
-139 808  1297 -4383
2598 1380  -283 -6272
232 -3594  -443 -5112
-4152 2317  -3864 -4143
-3448 1462  -2952 1369
-471 -829  -4628 2089
4062 -1148  -3379 1766
-69 -96  -4440 824
1182 -2304  1098 132
-3310 1124  4455 4225
618 2280  4217 -978
-5393 -491  -3659 -1420
-278 -57  -2022 747
-3861 1567  -618 -1312
1694 4933  197 -2583
-3849 -3435  -491 337
1377 -1814  -1345 5281
284 -1449  -1471 923
319 -1865  1256 -3835
-1479 1079  761 -5895
1324 -2182  4083 -683
-301 407  403 1901
-5851 -841  -2150 -2381
-2619 -177  -143 483
-2071 1032  2308 -991
6626 867  3410 -2730
-1650 1610  298 -1075
-1198 -2151  3986 313
-2261 1373  -3727 654
3134 -1706  848 -5219
2789 -3638  -1355 1819
-1243 -2830  1219 1956
-2273 -910  2167 -118
2337 4040  729 654
-1191 184  -227 231
-4226 -3073  -4347 -31
-521 1658  1512 1686
-1034 2402  2186 1688
-2587 119  -1696 -5320
1751 282  3236 4394
-3314 887  -1926 -2607
-1441 -1708  8 1685
1421 -529  -500 198
1880 -1187  2292 -2988
2198 -891  -1144 -1807
-55 4655  800 -1402
-4651 -495  2253 3459
1572 733  4409 -62
6197 -860  637 -3544
6558 3895  -69 -3360
2756 -2314  -1710 281
650 -1793  539 -3268
-1692 -2743  -5736 -1306
2909 277  -3258 3562
863 -832  2079 3174
-7394 5719  -38 -69
3202 -3950  2806 7370
-3752 4757  3398 6507
1737 3894  -5001 2957
3038 5325  -6475 -3526
-987 3060  5345 -3553
1336 -402  530 3784
-1448 -491  4124 -2056
-64 2457  -826 -3971
-1319 2379  350 -2473
626 475  3470 -3955
871 -5816  3259 -1091
672 2691  -3112 -1965
949 -788  -3573 975
-1988 116  3751 2224
-1970 -708  2410 331
-3022 -129  -5680 3394
821 -363  -2305 -650
-6382 243  2279 1360
675 -3458  1926 -747
-3876 -2738  -2279 956
-7949 2001  -195 -477
-2306 -1240  1831 3755
935 2438  2896 134
657 1363  3320 -309
-1498 1838  923 -74
-3873 1914  -1656 5348
-4618 2275  1830 -1861
-46 -2074  457 -3551
335 2574  -1585 2086
-4234 -1126  -1028 -1363
-1131 665  -1188 -1435
4461 -4803  -2807 -880
1868 -1514  -301 2376
-1007 3776  1513 2436
-38 -997  -2356 2107
-4479 -677  -692 2366
2157 -156  -156 873
-1144 -665  -1898 -749
-2711 -2335  417 6514
-2806 2050  -1340 -2346
-1712 -2397  859 -911
2308 -615  -1119 -2818
4567 3256  -533 -161
-433 8139  -6025 419
-653 704  2916 5599
348 7067  5028 394
4307 2604  2448 3814
5562 -608  -1088 1219
-1916 -6111  4240 -493
3764 -107  -2129 1957
-1703 1946  -3535 1542
1267 -2704  -230 -1259
-1117 -2685  -1170 3859
-242 2960  -5532 -5711
599 -1137  -1208 146
2376 -1295  -1544 -4282
-685 2004  843 4001
4232 256  1295 -225
4770 -122  3011 -604
5285 -460  -2661 2739
2472 -4358  1563 -3611
2806 3216  5401 -2848
579 -2036  3616 220
-960 2163  -3825 1827
-862 6447  3305 -743
4980 -4024  432 647
-5148 32  1056 -1947
1842 -3442  161 -957
2896 397  1206 -190
-1175 -296  -6843 -1534
-3270 154  -3585 -3828
-1417 -3257  1335 3392
1831 1153  665 1077
3808 -666  490 1291
2038 -302  -3436 -1356
186 -1144  -5513 572
1676 -272  -1668 1663
3847 -4334  1186 -3543
2846 -1864  1359 3058
1617 -269  -1637 -513
-3335 -2374  528 -1605
-68 872  1573 532
-3769 92  -5293 -4971
188 1760  2334 -1477
-2460 -1333  2166 3192
-153 -2021  -3096 778
1235 -2444  -2653 -3140
291 1541  3057 -237
-1758 1089  -3738 1540
-1954 3183  2140 -824
-2692 2500  -1413 3100
722 304  -60 -4397
2877 -529  -1178 -4415
2105 2887  -449 302
2216 -2712  1081 -3641
-1189 -865  -3005 2382
-1815 5441  -3294 1461
-3930 -485  824 3777
2910 -2540  4996 -5842
666 4817  -1812 -237
1808 7104  1858 -3378
-1048 -1143  -271 -348
-2258 -3870  1698 -4070
1642 673  2472 -1944
-2143 -2535  -3642 -5499
-405 676  -2059 -1478
566 1181  -2444 3535
3404 3991  -5025 -1022
-546 -708  -2615 -821
-1552 6729  1758 1612
-862 438  3924 1424
1560 1159  2014 -3915
1609 4323  -978 -3813
-1403 4970  6164 -3012
882 2002  6063 -3674
-754 -1624  1285 1690
58 -2056  1080 -2171
97 -478  -1503 286
2263 -1450  -1259 -2343
2731 5229  2791 -3012
-1580 -3363  2904 -3023
6237 -3177  -1367 8379
-2112 640  -2677 5344
816 5924  1606 1481
4533 -2625  -1083 1916
-2517 -552  600 1593
1367 -1865  -865 -3696
6711 -601  4325 -6252
2424 -4432  4644 164
-193 2479  87 -5133
-1507 3486  -1463 1241
2275 -2860  1732 -1789
1885 3124  -3211 3452
2961 -3264  -2278 3313
3849 -3826  5591 -2367
986 573  -2621 2077
-3166 -4839  -2010 -1476
-5257 556  -195 2054
-3203 532  7730 1285
-1383 -1788  2734 -2504
-3852 1854  2499 -688
-2867 -4014  4905 -814
-4775 5255  96 3414
766 2931  -2977 -3044
3408 -7451  -3755 683
-673 3002  757 -140
-2874 871  268 2592
2770 1892  -510 6263
2081 2393  -2004 861
-5226 5017  -181 -2600
3715 93  3208 -2731
-730 -1664  -348 4098
-1160 1293  -1927 4251
4667 -3926  1436 -2832
-339 -1712  2203 -3816
-6972 11942  -2156 -3617
-5625 1791  1442 3811
-4974 -233  769 -5327
-2404 2582  163 3067
-3840 518  -5297 -2079
-984 -1201  153 -483
1521 -1610  646 -5083
4939 1001  -4205 2185
3378 2240  -3410 969
-287 177  -1950 2383
-306 1621  3164 573
1657 4513  -6772 -81
-1588 356  -818 100
-1106 4236  -292 -4915
-1885 10  938 0
-250 2997  -1771 -4045
-3830 628  -4106 4293
-495 -4999  -3044 -1250
1210 -837  1247 3836
441 -587  -1819 -2644
-2796 1964  122 932
-4920 3761  1915 -1102
4225 -3518  -928 2264
-2551 -1090  -1533 3407
1802 1053  -6843 -2613
-5260 1040  -4676 -3740
-4990 2882  -2692 2182
-2098 -795  478 -2421
3567 1318  3242 -845
2267 -45  1018 -139
1719 -629  364 4639
675 1032  -775 -482
-2878 -973  -2787 -3300
-307 1636  -578 -4016
-1790 -278  -3202 2029
3344 1505  3867 3386
1061 -966  -737 6554
4577 -1340  1449 1572
-3691 1553  1047 -5190
1747 4238  -1814 -5103
3692 -5162  1259 -3457
294 -3251  -5513 1158
1594 -3492  -422 5100
5540 -3321  -2581 1170
-101 -2385  -2313 1252
-979 -1200  441 -5705
252 1038  3738 2368
-1725 236  2494 -5232
324 2724  -71 -704
261 3468  -5002 -756
2012 7456  -4134 331
2881 5550  -205 -1636
-1911 267  86 4048
1180 3235  229 1457
5778 1098  -4238 -3865
-3619 5995  2586 2519
-56 3309  -8050 3676
-4841 -72  3453 -3331
-3251 -883  -1745 4203
-3204 681  -3070 3008
-3863 -2120  -68 901
-1435 711  5621 3282
-5285 -5089  1186 -3553
1918 -1376  -886 -1630
3944 -3125  81 -384
-68 1798  -157 1821
167 6687  1226 3786
-1183 -841  449 595
5247 -864  1701 -3460
2212 3719  146 -730
-719 -1963  -1340 3510
-1728 1748  2428 -2431
-2644 372  -1811 169
-3503 1949  -1071 949
-5072 -2968  2249 1123
732 -1953  378 -3436
-1126 -1862  2943 565
-330 3999  723 1400
-93 3575  2630 -709
-2233 -4602  -658 -754
-256 2576  -1279 4098
-484 132  -1118 2088
-2930 -3150  2539 -1790
3078 997  -1568 1644
-5290 2570  496 2857
1132 580  -209 4218
-5781 1839  1081 3063
-81 -1685  2306 -990
500 -6069  2174 336
-2827 2305  -4363 3950
-1349 3697  -6060 -1647
4277 -235  -2025 -3321
-1296 -1913  1768 2485
-842 -3858  -2469 -1285
-2558 238  -2385 -3130
-4667 7542  777 -3317
-224 1267  2209 376
1842 -3328  -262 771
773 -87  2033 -2265
-4700 2611  3404 3955
-1996 -2657  4947 5193
-325 3333  2378 -6682
-794 -2676  -15 6053
-7013 2742  -1136 3905
1375 3669  2718 2312
17 -1045  2508 -5123
-3572 443  -2918 1157
460 -913  3801 -1226
-5905 1245  2391 4018
81 5200  -4488 -5092
4475 980  637 -2626
1019 1455  -1819 -4432
2297 7947  -1834 4779
2550 -1734  -3713 2310
-3976 1821  358 -4198
-1989 93  2007 1229
-527 -2509  -4097 297
-2944 3907  2384 -1874
3225 2932  3352 -395
518 -403  5000 1551
3429 103  752 -1820
-2439 3823  3348 -751
-1493 898  4261 3030
1008 5190  3690 -2785
-744 54  -233 2718
450 -7586  2655 681
-3579 906  4343 3922
3293 -686  3129 -4167
3623 -2861  -1494 -2378
-993 -976  59 -3365
3243 1618  1162 -68
252 -3470  -930 -4415
-128 2252  2357 1627
-1803 -453  1564 2060
5097 358  -3852 1234
-3569 -2801  1924 -3634
2929 -1109  1729 220
-257 3921  3854 1956
1132 -899  591 626
-1005 -370  76 -3022
2634 -770  -1620 2830
6134 1480  7521 -943
-1115 -1520  1114 -2503
4002 -3372  -531 -1479
361 -799  635 -3215
-1787 -300  3148 -1358
1192 4613  -114 2010
3850 -586  1911 -4067
868 -1138  9557 1297
-1246 -4905  1581 5014
-3617 -3858  1362 -5795
373 1660  1552 -1284
114 2607  6015 -4778
2842 -3008  1860 1845
-1872 -4873  360 -3013
-2174 1406  -4373 -570
642 -51  -2538 721
1010 368  -2217 -2620
-580 3724  2890 2355
-1798 2655  4440 -3282
628 4089  795 794
-909 1756  -4839 4641
1476 1179  -2296 -440
4974 -2110  4579 -6729
-2504 -1237  -1738 1818
1085 3480  1133 -5966
2320 -5606  793 -2050
-3381 1877  1841 680
-1440 -5322  1070 -997
-1217 4210  3153 1514
-3694 3456  1897 -1216
-6148 -3574  2431 -3795
-864 1346  4713 6596
2070 314  6460 -1148
-1028 -3330  -841 -5024
-92 1290  3557 1346
-3810 -4324  -1154 -459
292 -1907  -361 -993
-4294 -2080  1414 -25
3991 201  6094 -301
-3278 480  -2307 -351
1715 -3913  -804 4753
1312 -1786  1623 1827
2309 11  479 1360
1611 6076  2026 -4306
-5228 -1103  2093 1824
-51 768  -310 2207
-733 -5240  -9516 -1233
-2161 2818  -1453 -1124
8167 4294  1651 -4216
3104 1089  -2259 3202
3375 -1507  2384 175
-2225 -620  6519 197
-6062 4001  226 -3149
-1507 -4232  -3193 -7
-3168 -144  -3444 5396
3499 -6898  -2251 -2924
-1400 5312  4524 151
3786 -2825  -2239 4497
-3022 818  3130 861
2213 -1508  1554 1521
-684 2368  1719 3113
1183 -579  -534 363
985 -6184  -2005 6443
-2350 2621  -1542 2728
868 1461  6772 -1300
3879 1064  1363 -4365
-224 146  -3667 -812
-2403 2126  -2137 1408
-346 -2757  -2633 4326
-2605 1581  4388 1783
4093 3091  -203 -1783
648 3597  2806 3859
642 6024  681 -285
-4989 -1990  606 2497
-2126 -3364  -4640 -2582
-2804 1400  1308 -2017
-2041 3166  -2030 -379
2405 -940  -156 60
-996 830  -1114 1203
4449 -4569  -4094 -6379
3743 4039  7081 -2279
-2856 -1538  -993 -356
2879 5384  4515 -2265
-940 210  1244 -165
5960 -3205  -4426 -2090
-705 -446  3056 2179
165 2140  1769 -1100
1115 -1673  1286 2926
-469 -1708  -3199 -125
-3816 -3548  988 -2793
2360 1898  -532 1356
361 -873  2746 -1190
827 3472  1504 530
-3741 5476  3550 637
5679 368  -4212 4323
-1087 -953  -101 -1441
4893 -5681  -2478 5608
2948 358  630 -2855
5753 438  1274 -3880
3913 1963  -1939 -3078
-3235 816  3613 1903
-2381 -822  1010 -4413
4509 6348  3335 4274
173 -2761  541 -4228
-3941 -2759  -3469 -1415
1542 -3860  -356 -615
1804 5798  51 -2255
2494 -16  -320 3424
290 -1644  42 3596
-1019 -2380  3990 3169
4899 -624  1990 2082
2034 -1458  -650 762
2250 2451  1109 1184
2388 -1384  2270 1677
-129 -1510  173 -1618
-136 -234  -3148 -1845
2036 -28  3783 -1293
4121 -1374  -611 18
4394 -91  -850 -2609
-472 1004  -1186 -1435
-936 -4739  2066 -152
-3490 3122  -272 3295
-5828 -1479  3967 -1726
-3325 3035  611 -3800
-3400 -4473  -1955 883
-3037 -1225  4822 9515
2875 439  3845 3293
3584 2928  1998 -2212
-6127 3812  -708 -195
31 -3823  3079 -2102
-2832 314  -117 634
3719 -1335  3883 864
-1463 3287  2003 1590
5329 3219  1017 67
-891 2940  -4570 797
2614 1900  621 4492
-1318 1578  -2397 1957
-1651 173  -1472 560
1108 2559  -2581 -1016
-3529 -3934  666 637
4565 3689  -2774 -6589
1777 -1962  3089 -4696
825 1202  -1375 5915
-2956 -1713  1081 2306
-3709 -4420  -2845 -5264
-2095 -3362  -3622 -3315
76 4955  -1829 112
-3423 2134  827 6155
1043 -2457  -1420 143
-1687 4496  -1655 -3786
-3673 51  784 -1126
1400 1193  -434 6263
-2107 1656  407 1587
-7191 -348  1561 -1109
3964 2292  195 1182
-1151 3295  2178 -3214
-5858 -5365  342 -4355
1271 510  504 -346
-1936 4178  5644 2418
1290 3584  -2939 3582
-8075 -454  4398 -716
261 -1846  2350 -75
3457 2317  3288 3414
2087 -3445  -3671 -3067
928 -2341  1590 -1753
-1589 518  -489 -2421
-4657 5391  -1349 -3605
-3214 1314  -592 -1367
1858 6004  -4431 -639
-1291 102  -2093 1773
-3684 111  -491 1780
-2595 -501  -1105 143
-5919 2374  822 904
-176 -3898  -5376 -2998
-687 -3738  2840 1239
-3156 -780  -1946 -156
-3689 406  448 -1826
5412 -2059  -2879 1628
-7142 1400  222 5329
-3445 -1701  1401 941
1226 -3581  -4257 2980
6702 3418  -80 -2431
319 1552  -2523 309
3752 -1710  3533 -2916
-1239 -3522  -1780 5579
634 -4857  -2804 -123
323 4382  316 4663
3531 -2707  1124 714
5333 1363  1363 -3404
-1121 -1283  -3672 3202
1878 5111  -3744 -5284
-725 2319  -814 -2322
866 1345  -470 2259
-3417 1503  -2380 -2930
6022 -392  2205 -3637
3203 -1267  1973 2248
-2348 526  -2084 4417
1295 -59  5449 239
1959 -2520  -2423 3142
6531 339  -4875 -2505
-5291 -3603  -3533 -2000
-865 -1797  -1846 2484
925 2049  -2194 1299
1180 3466  2144 843
-374 -121  -64 450
-2051 -1078  1698 3845
3816 -2742  2379 737
-2640 2304  -4892 218
2194 2720  -1320 -629
-3720 1487  -1669 751
-3192 773  5381 1737
-1120 -1926  -5627 1975
1127 4160  2415 2505
-207 -1304  1058 -2004
-2085 561  -3668 -4567
-3028 2528  -1379 -2289
4009 -919  12 1011
3170 -805  1315 1566
-839 -240  -168 -1988
-1900 718  -1529 -2041
3373 3047  -765 -3698
244 2843  -1017 5827
2587 -2152  -1522 -1543
1225 4065  1420 -1110
-2212 1241  -663 635
3236 -2106  285 -1169
